order_id,pincode_id,pincode_rto_rate,pincode_tier,payment_mode,order_value,discount_pct,category,is_weekend_order,address_length,address_has_landmark,pin_matches_city,customer_tenure_days,customer_past_orders,customer_past_rto_count,customer_past_rto_rate,is_rto,_true_risk_prob
ORD000996,PIN0026,0.06540982224658476,3,Prepaid,507.83,10.8,apparel,0,35,0,1,12,0,0,0.133,0,0.059
ORD000997,PIN0098,0.2377937294785135,1,Prepaid,3278.58,6.3,apparel,1,39,1,1,132,4,1,0.178,0,0.068
ORD000998,PIN0237,0.21910981619663927,3,Prepaid,264.11,14.0,footwear,1,39,1,1,182,2,0,0.211,0,0.058
ORD000999,PIN0047,0.43046780177870436,3,Prepaid,861.05,0.0,home,0,54,0,1,43,0,0,0.361,0,0.103
ORD001000,PIN0163,0.1177622618451269,3,Prepaid,1215.97,20.7,apparel,0,53,1,1,142,1,0,0.225,0,0.036
ORD001001,PIN0144,0.364923011242039,1,Prepaid,3281.0,31.8,apparel,1,71,1,1,24,0,0,0.235,0,0.228
ORD001002,PIN0215,0.10605263267725348,3,COD,375.59,15.6,electronics,0,58,1,1,404,8,1,0.169,0,0.213
ORD001003,PIN0239,0.03046948595756026,3,Prepaid,2526.4,26.4,beauty,0,27,1,0,288,1,0,0.085,1,0.105
ORD001004,PIN0185,0.1994521638100538,2,Prepaid,889.45,16.9,beauty,0,31,1,0,4,0,0,0.164,1,0.181
ORD001005,PIN0280,0.20881393589165134,1,Prepaid,915.68,2.7,apparel,1,63,1,1,22,0,0,0.142,0,0.07
ORD001006,PIN0280,0.20881393589165134,1,COD,1628.3,39.1,footwear,0,58,0,1,276,3,1,0.19,0,0.452
ORD001007,PIN0195,0.37529746541575604,1,COD,2798.38,0.0,footwear,0,65,0,1,11,0,0,0.275,1,0.649
ORD001008,PIN0073,0.15856417771242562,3,COD,684.91,15.1,home,0,44,0,1,192,1,0,0.109,0,0.295
ORD001009,PIN0174,0.3104143033084286,1,COD,1284.42,5.8,footwear,0,39,0,1,914,15,3,0.179,0,0.374
ORD001010,PIN0012,0.3248824103770745,1,COD,1156.57,34.0,apparel,0,51,1,1,273,4,1,0.188,0,0.392
ORD001011,PIN0128,0.5348421327697304,1,COD,1114.8,17.6,apparel,0,17,1,1,509,10,4,0.372,0,0.76
ORD001012,PIN0097,0.08350735734777998,1,COD,1831.32,45.7,apparel,1,41,0,1,84,2,0,0.086,1,0.449
ORD001013,PIN0226,0.2118414911064497,2,COD,564.53,15.4,apparel,1,84,1,1,3,0,0,0.151,0,0.461
ORD001014,PIN0139,0.20637671394889248,1,COD,765.99,5.9,apparel,1,38,0,1,267,8,1,0.108,0,0.372
ORD001015,PIN0280,0.20881393589165134,1,Prepaid,214.38,0.0,footwear,1,44,0,1,95,1,0,0.265,0,0.076
ORD001016,PIN0243,0.11429433278022987,2,COD,1537.39,28.3,footwear,0,40,0,0,236,4,1,0.129,0,0.62
ORD001017,PIN0054,0.2536131832355048,3,COD,1075.83,5.0,beauty,0,75,0,0,28,0,0,0.261,1,0.778
ORD001018,PIN0252,0.13392418026200584,1,COD,2751.31,10.0,home,0,21,1,1,5,1,0,0.186,1,0.639
ORD001019,PIN0175,0.16552802363041927,3,COD,367.6,29.7,apparel,0,58,0,0,25,0,0,0.114,1,0.761
ORD001020,PIN0296,0.18053002044469238,2,COD,3557.22,27.6,apparel,0,37,1,1,923,16,3,0.207,0,0.371
ORD001021,PIN0230,0.21027956975533948,2,Prepaid,1725.6,7.7,electronics,0,32,1,1,88,1,0,0.173,0,0.033
ORD001022,PIN0089,0.22910754448601503,2,Prepaid,1672.67,9.6,home,0,11,0,1,60,2,0,0.137,0,0.125
ORD001023,PIN0287,0.0980742982508405,1,COD,626.38,0.0,home,0,79,1,1,204,3,0,0.067,0,0.143
ORD001024,PIN0242,0.08228949497598309,2,Prepaid,830.35,0.0,beauty,0,59,1,1,452,14,2,0.171,0,0.021
ORD001025,PIN0033,0.04435552253412907,2,COD,721.48,24.2,footwear,0,18,1,1,101,2,0,0.208,0,0.438
ORD001026,PIN0009,0.3673856466563359,3,COD,2421.3,25.5,apparel,0,19,0,1,107,3,1,0.247,1,0.745
ORD001027,PIN0081,0.269057773400945,2,COD,178.67,19.3,apparel,0,32,1,1,60,2,1,0.322,1,0.366
ORD001028,PIN0079,0.33273636798380235,2,COD,930.06,17.2,apparel,0,54,1,1,24,0,0,0.238,0,0.488
ORD001029,PIN0175,0.16552802363041927,3,Prepaid,992.66,6.5,footwear,1,42,0,1,167,1,0,0.121,0,0.058
ORD001030,PIN0133,0.34050859772553177,2,Prepaid,700.4,32.6,electronics,1,26,1,1,126,2,0,0.188,0,0.096
ORD001031,PIN0187,0.029518437279599245,3,Prepaid,459.86,0.0,electronics,0,43,1,1,246,4,0,0.062,0,0.02
ORD001032,PIN0280,0.20881393589165134,1,COD,85.04,9.4,footwear,0,70,0,1,234,1,0,0.255,1,0.365
ORD001033,PIN0238,0.19595485581764938,1,Prepaid,942.19,16.9,electronics,0,56,1,1,14,0,0,0.127,0,0.057
ORD001034,PIN0079,0.33273636798380235,2,COD,1534.48,15.0,apparel,0,8,0,1,507,8,2,0.301,1,0.715
ORD001035,PIN0186,0.16987614693511896,2,COD,1076.82,15.0,apparel,0,23,1,1,160,2,0,0.174,0,0.459
ORD001036,PIN0063,0.08371105588997728,2,COD,460.33,8.8,electronics,0,42,0,1,387,4,1,0.131,0,0.248
ORD001037,PIN0083,0.20019172067931276,1,Prepaid,1000.69,21.5,home,0,47,0,1,140,6,1,0.121,0,0.055
ORD001038,PIN0216,0.19203502063602926,2,Prepaid,2773.77,0.4,footwear,0,71,0,0,61,0,0,0.139,1,0.164
ORD001039,PIN0210,0.31081627181481286,1,COD,586.47,13.3,apparel,1,44,1,1,29,0,0,0.179,1,0.526
ORD001040,PIN0120,0.1911328313344236,3,Prepaid,1198.82,20.2,home,0,55,0,1,320,4,0,0.107,0,0.052
ORD001041,PIN0206,0.12920022168358922,2,Prepaid,1327.74,11.0,apparel,0,5,1,1,87,1,0,0.25,0,0.085
ORD001042,PIN0116,0.19943366426208856,2,Prepaid,285.23,15.1,footwear,1,37,0,1,450,10,2,0.177,0,0.079
ORD001043,PIN0027,0.2720036445368748,2,COD,799.09,17.6,apparel,0,58,1,0,44,0,0,0.252,1,0.622
ORD001044,PIN0279,0.16028322934219974,1,Prepaid,806.82,0.0,apparel,0,82,0,1,180,3,0,0.156,0,0.038
ORD001045,PIN0069,0.4466472261075709,1,Prepaid,1044.46,0.0,electronics,0,18,1,1,117,3,1,0.275,0,0.149
ORD001046,PIN0279,0.16028322934219974,1,Prepaid,2365.94,16.6,footwear,1,41,0,1,327,0,0,0.259,0,0.086
ORD001047,PIN0295,0.039989515935606415,2,COD,354.73,7.7,apparel,1,9,1,1,73,3,0,0.082,0,0.402
ORD001048,PIN0066,0.17989723194024237,1,Prepaid,2467.47,8.4,apparel,0,40,1,0,86,1,0,0.148,0,0.093
ORD001049,PIN0106,0.16299644770966804,2,COD,1618.28,21.8,apparel,1,65,1,1,13,0,0,0.201,0,0.482
ORD001050,PIN0154,0.055144526164834035,1,Prepaid,3622.93,3.1,footwear,0,63,0,1,49,1,0,0.175,0,0.045
ORD001051,PIN0280,0.20881393589165134,1,COD,123.62,0.0,electronics,0,44,0,1,130,2,0,0.134,1,0.279
ORD001052,PIN0127,0.4135814221350584,2,COD,4960.91,34.9,footwear,0,39,1,1,16,1,0,0.253,0,0.69
ORD001053,PIN0087,0.40978203380181466,3,COD,272.63,29.5,apparel,1,97,1,1,182,3,1,0.243,0,0.546
ORD001054,PIN0257,0.41431705315609935,3,COD,491.09,29.4,electronics,0,40,1,1,7,1,0,0.313,1,0.622
ORD001055,PIN0173,0.3718265525210354,1,COD,495.2,1.6,electronics,0,33,0,1,4,0,0,0.289,0,0.582
ORD001056,PIN0239,0.03046948595756026,3,COD,1563.28,14.1,apparel,0,33,1,1,110,0,0,0.19,0,0.186
ORD001057,PIN0017,0.08527105426602015,3,COD,855.62,0.0,electronics,0,15,1,1,429,5,1,0.243,0,0.382
ORD001058,PIN0184,0.2948675343213751,3,COD,562.05,14.3,electronics,0,53,1,1,136,3,1,0.172,0,0.296
ORD001059,PIN0289,0.3429607414101108,1,Prepaid,3190.16,10.8,apparel,1,57,1,1,305,5,1,0.189,0,0.094
ORD001060,PIN0002,0.2817196880794777,2,Prepaid,98.84,2.1,electronics,0,57,0,1,4,0,0,0.177,1,0.091
ORD001061,PIN0083,0.20019172067931276,1,Prepaid,2063.2,21.0,beauty,0,60,0,1,64,1,0,0.267,0,0.072
ORD001062,PIN0055,0.14581959327557492,2,COD,974.67,11.9,electronics,0,33,1,1,378,7,1,0.202,0,0.23
ORD001063,PIN0007,0.10282236469347789,1,COD,553.29,35.7,electronics,0,41,1,1,1382,24,3,0.115,0,0.251
ORD001064,PIN0227,0.1964046074585869,3,Prepaid,613.97,16.0,footwear,0,68,1,1,290,5,1,0.243,0,0.042
ORD001065,PIN0159,0.04758322169027929,3,COD,787.14,0.0,beauty,1,35,0,0,95,2,0,0.048,1,0.522
ORD001066,PIN0198,0.40458255867058707,2,COD,501.22,0.0,beauty,0,33,1,1,199,5,1,0.229,0,0.326
ORD001067,PIN0092,0.048514119952498914,3,Prepaid,1840.07,40.1,apparel,0,64,1,1,34,2,0,0.131,0,0.035
ORD001068,PIN0215,0.10605263267725348,3,Prepaid,733.81,10.7,home,0,29,0,0,70,0,0,0.069,0,0.105
ORD001069,PIN0213,0.38875728814876137,1,COD,1656.94,17.9,apparel,1,22,0,1,775,9,2,0.222,1,0.791
ORD001070,PIN0074,0.38386906035223406,3,Prepaid,622.52,15.1,apparel,1,23,0,1,216,1,0,0.229,0,0.287
ORD001071,PIN0117,0.06430148336763013,2,COD,1183.08,32.0,electronics,1,99,0,1,103,0,0,0.141,0,0.408
ORD001072,PIN0142,0.16802011769598604,3,Prepaid,1182.71,0.0,footwear,0,65,0,1,156,3,0,0.119,0,0.036
ORD001073,PIN0056,0.09526888086892404,2,COD,1036.46,31.0,apparel,0,57,1,1,22,0,0,0.054,1,0.319
ORD001074,PIN0215,0.10605263267725348,3,COD,2520.97,30.1,electronics,0,26,1,1,270,5,1,0.169,0,0.323
ORD001075,PIN0001,0.19426107661547698,1,Prepaid,2694.84,15.1,apparel,0,54,0,1,1031,18,4,0.229,1,0.082
ORD001076,PIN0203,0.15412845945996423,1,COD,1772.01,20.0,apparel,0,78,0,0,323,6,1,0.165,0,0.628
ORD001077,PIN0239,0.03046948595756026,3,Prepaid,2183.18,10.6,electronics,1,52,1,1,46,1,0,0.088,0,0.028
ORD001078,PIN0146,0.36719789136152997,3,COD,1704.0,0.0,apparel,1,22,1,1,184,3,1,0.229,0,0.636
ORD001079,PIN0062,0.031535551983626044,2,Prepaid,690.63,22.0,footwear,0,55,0,1,88,2,0,0.138,0,0.039
ORD001080,PIN0284,0.0998681851433615,1,Prepaid,913.11,18.0,apparel,0,41,0,1,73,0,0,0.115,0,0.041
ORD001081,PIN0087,0.40978203380181466,3,COD,124.74,18.2,beauty,0,47,0,1,178,4,1,0.375,1,0.578
ORD001082,PIN0294,0.040004163438341296,1,Prepaid,430.29,20.8,apparel,0,25,0,1,8,0,0,0.233,0,0.078
ORD001083,PIN0148,0.06319411057424783,2,COD,274.61,7.7,apparel,0,29,1,1,66,0,0,0.192,0,0.183
ORD001084,PIN0097,0.08350735734777998,1,COD,548.89,32.9,electronics,0,35,0,1,82,2,0,0.136,0,0.331
ORD001085,PIN0179,0.09543333500337425,3,COD,1254.74,15.1,apparel,0,29,0,1,14,0,0,0.146,1,0.402
ORD001086,PIN0110,0.3357736090153051,3,Prepaid,669.43,21.5,apparel,0,43,0,1,54,0,0,0.187,0,0.085
ORD001087,PIN0059,0.028176366197176325,2,Prepaid,1902.85,11.7,apparel,0,31,1,1,393,7,1,0.144,0,0.022
ORD001088,PIN0014,0.1671477447440522,1,Prepaid,446.29,27.6,apparel,1,77,1,1,19,0,0,0.126,0,0.09
ORD001089,PIN0044,0.1133005032463249,2,Prepaid,1601.77,16.2,home,0,54,1,1,38,0,0,0.125,0,0.027
ORD001090,PIN0016,0.10870802136456358,1,Prepaid,410.08,14.0,footwear,1,60,1,0,78,0,0,0.142,0,0.12
ORD001091,PIN0192,0.18423061753085718,2,COD,2399.84,29.5,apparel,0,42,1,1,16,0,0,0.198,1,0.43
ORD001092,PIN0109,0.08188580156604809,1,Prepaid,445.4,0.0,apparel,0,5,1,1,157,2,0,0.175,1,0.056
ORD001093,PIN0251,0.1970314724318071,2,Prepaid,1435.63,11.6,apparel,0,61,0,1,57,2,1,0.252,0,0.06
ORD001094,PIN0010,0.10588038760562166,2,COD,562.96,7.6,home,1,42,1,1,173,3,1,0.199,0,0.269
ORD001095,PIN0045,0.11778983919317748,1,Prepaid,2973.04,19.5,apparel,0,53,1,1,34,0,0,0.131,0,0.041
ORD001096,PIN0216,0.19203502063602926,2,COD,2889.8,18.8,apparel,0,43,1,0,62,2,0,0.152,0,0.612
ORD001097,PIN0078,0.1819352724912822,3,COD,1400.18,14.9,beauty,0,5,1,1,67,0,0,0.179,1,0.468
ORD001098,PIN0103,0.14686359912766067,3,COD,1379.9,6.4,home,1,36,1,1,207,4,1,0.136,0,0.261
ORD001099,PIN0170,0.3311683196889837,1,COD,1804.65,14.7,electronics,0,28,1,1,558,15,3,0.203,0,0.329
ORD001100,PIN0192,0.18423061753085718,2,COD,1582.36,18.9,home,0,49,0,1,1056,18,3,0.164,1,0.346
ORD001101,PIN0261,0.3559963391748867,2,Prepaid,1978.55,12.9,apparel,1,54,1,1,493,8,2,0.211,0,0.077
ORD001102,PIN0090,0.19046889692497532,2,Prepaid,435.99,28.3,apparel,0,88,0,1,370,5,1,0.145,0,0.063
ORD001103,PIN0055,0.14581959327557492,2,COD,1036.67,22.3,beauty,1,54,1,1,63,0,0,0.184,0,0.334
ORD001104,PIN0298,0.23071903073603278,1,COD,600.31,15.2,home,0,33,0,0,147,3,1,0.227,0,0.679
ORD001105,PIN0276,0.2879002600445968,2,COD,2859.79,0.0,apparel,1,36,1,1,96,1,0,0.302,0,0.463
ORD001106,PIN0238,0.19595485581764938,1,COD,322.65,12.4,apparel,0,55,1,0,76,1,0,0.227,1,0.545
ORD001107,PIN0088,0.1692829165704169,3,Prepaid,3204.82,22.6,apparel,0,61,1,1,101,1,0,0.226,0,0.057
ORD001108,PIN0274,0.0909889174111655,2,COD,1051.17,11.6,footwear,0,20,1,1,36,1,0,0.078,0,0.354
ORD001109,PIN0092,0.048514119952498914,3,Prepaid,2000.04,18.6,apparel,0,40,1,1,175,3,0,0.122,0,0.024
ORD001110,PIN0211,0.1136149651497779,1,Prepaid,664.46,12.3,footwear,1,41,1,1,312,4,1,0.193,0,0.043
ORD001111,PIN0143,0.30134916635767295,3,Prepaid,295.66,17.8,footwear,0,12,1,1,617,12,3,0.24,0,0.134
ORD001112,PIN0017,0.08527105426602015,3,Prepaid,2783.21,31.8,beauty,0,59,1,1,246,4,0,0.119,0,0.045
ORD001113,PIN0189,0.43907579834176413,3,COD,1493.48,24.4,footwear,0,49,1,1,72,3,1,0.352,1,0.501
ORD001114,PIN0135,0.05321067711925716,1,Prepaid,352.86,0.0,apparel,1,41,1,1,210,5,1,0.106,0,0.026
ORD001115,PIN0055,0.14581959327557492,2,Prepaid,945.55,0.0,apparel,0,49,1,1,26,0,0,0.116,0,0.038
ORD001116,PIN0130,0.2313331139934696,2,Prepaid,889.51,20.3,electronics,0,58,1,1,591,5,1,0.288,0,0.052
ORD001117,PIN0132,0.24870174259221878,1,Prepaid,1455.71,29.0,home,1,83,0,1,338,6,1,0.208,0,0.115
ORD001118,PIN0016,0.10870802136456358,1,Prepaid,434.15,0.0,footwear,0,58,0,1,394,10,1,0.141,0,0.033
ORD001119,PIN0068,0.10820352955491426,2,Prepaid,344.98,12.5,electronics,0,22,1,1,31,1,0,0.126,0,0.066
ORD001120,PIN0286,0.36801653511359517,3,COD,1147.53,43.5,apparel,0,101,1,1,23,0,0,0.461,1,0.714
ORD001121,PIN0052,0.28899282241905344,2,Prepaid,458.43,11.8,apparel,0,22,0,1,242,8,2,0.257,1,0.179
ORD001122,PIN0187,0.029518437279599245,3,Prepaid,2842.7,45.3,electronics,0,52,0,1,24,0,0,0.149,0,0.127
ORD001123,PIN0242,0.08228949497598309,2,COD,1866.95,5.1,home,1,40,1,1,280,3,1,0.328,0,0.301
ORD001124,PIN0228,0.15044575363342055,2,Prepaid,1828.25,7.2,beauty,1,42,1,1,808,8,1,0.081,0,0.035
ORD001125,PIN0031,0.41967486187398545,2,COD,121.11,6.6,footwear,0,52,1,1,117,1,0,0.356,0,0.419
ORD001126,PIN0160,0.14888643303934485,3,Prepaid,687.59,0.0,apparel,0,54,0,1,577,12,2,0.181,0,0.039
ORD001127,PIN0005,0.3672067173505017,1,COD,811.96,0.0,beauty,0,72,1,1,138,3,1,0.291,1,0.333
ORD001128,PIN0289,0.3429607414101108,1,COD,392.8,12.3,apparel,0,31,1,1,61,1,0,0.265,0,0.354
ORD001129,PIN0128,0.5348421327697304,1,Prepaid,1586.6,16.7,beauty,0,52,0,1,296,8,2,0.3,0,0.148
ORD001130,PIN0265,0.05224771045445513,3,COD,1435.34,6.4,home,0,57,0,1,20,0,0,0.057,0,0.305
ORD001131,PIN0031,0.41967486187398545,2,COD,1775.95,9.3,beauty,0,92,1,1,191,0,0,0.228,0,0.369
ORD001132,PIN0038,0.1659381340634445,2,COD,2153.07,32.4,electronics,0,54,1,1,58,5,1,0.268,0,0.334
ORD001133,PIN0139,0.20637671394889248,1,COD,2077.63,26.7,apparel,0,21,1,1,176,4,1,0.143,1,0.514
ORD001134,PIN0171,0.15493771621588867,3,Prepaid,5238.99,11.9,footwear,0,72,0,1,218,3,1,0.227,1,0.071
ORD001135,PIN0263,0.16689791901383302,2,Prepaid,1010.56,20.2,beauty,0,36,1,1,52,1,0,0.096,0,0.031
ORD001136,PIN0112,0.24386188263641523,2,COD,878.64,0.0,footwear,0,27,1,1,140,5,1,0.242,1,0.252
ORD001137,PIN0096,0.08766139781561612,2,Prepaid,1571.66,18.2,apparel,0,71,0,1,139,0,0,0.167,0,0.044
ORD001138,PIN0152,0.17087336091455124,3,COD,2423.29,14.3,apparel,0,47,1,1,62,0,0,0.228,0,0.258
ORD001139,PIN0299,0.25128662396021834,2,Prepaid,209.72,10.5,electronics,1,41,1,1,323,4,1,0.301,0,0.069
ORD001140,PIN0179,0.09543333500337425,3,COD,518.96,15.4,beauty,1,78,1,1,90,1,0,0.102,0,0.252
ORD001141,PIN0266,0.20105193051315587,2,COD,631.85,13.5,electronics,1,34,0,1,72,1,0,0.21,1,0.448
ORD001142,PIN0094,0.2827977123570768,3,COD,1091.86,0.0,apparel,0,34,0,1,87,1,0,0.277,0,0.381
ORD001143,PIN0049,0.161172247730865,2,Prepaid,690.98,35.2,electronics,1,54,1,0,176,1,0,0.188,0,0.195
ORD001144,PIN0274,0.0909889174111655,2,COD,2176.77,26.4,electronics,0,5,1,1,26,0,0,0.141,1,0.579
ORD001145,PIN0124,0.18938844288077764,1,COD,1212.12,10.3,apparel,0,48,1,1,89,0,0,0.237,0,0.257
ORD001146,PIN0138,0.16554834211763325,2,Prepaid,936.77,0.0,home,0,46,1,1,39,0,0,0.156,0,0.025
ORD001147,PIN0061,0.017546598413318317,2,Prepaid,1444.88,0.0,home,1,27,1,1,596,6,0,0.042,0,0.021
ORD001148,PIN0135,0.05321067711925716,1,COD,145.69,39.1,apparel,1,44,1,1,253,0,0,0.043,1,0.286
ORD001149,PIN0207,0.24185758785987585,3,Prepaid,1393.62,12.9,footwear,0,50,1,1,180,4,1,0.159,0,0.038
ORD001150,PIN0128,0.5348421327697304,1,Prepaid,470.89,24.2,footwear,0,44,0,1,217,3,1,0.389,0,0.189
ORD001151,PIN0259,0.3688193464675404,1,COD,1910.6,3.6,beauty,0,61,1,1,285,4,1,0.255,0,0.332
ORD001152,PIN0051,0.1270287892811351,2,Prepaid,177.2,11.3,home,1,50,1,1,10,0,0,0.157,0,0.068
ORD001153,PIN0195,0.37529746541575604,1,COD,1515.93,11.9,beauty,1,41,0,1,122,0,0,0.305,0,0.593
ORD001154,PIN0081,0.269057773400945,2,Prepaid,482.85,17.9,apparel,0,59,0,1,257,5,1,0.144,0,0.064
ORD001155,PIN0019,0.22488151934933776,1,COD,2457.04,16.1,apparel,0,50,0,1,572,5,1,0.144,0,0.349
ORD001156,PIN0172,0.1792836304796501,2,Prepaid,229.56,3.9,apparel,1,105,0,1,289,5,1,0.119,0,0.057
ORD001157,PIN0061,0.017546598413318317,2,COD,1061.13,3.8,apparel,0,65,0,1,19,1,0,0.062,0,0.281
ORD001158,PIN0021,0.11081589624148036,1,COD,1717.23,14.0,footwear,0,34,1,1,39,0,0,0.105,0,0.19
ORD001159,PIN0094,0.2827977123570768,3,Prepaid,1334.5,0.0,footwear,1,10,1,1,331,5,1,0.158,0,0.121
ORD001160,PIN0129,0.04271815136040225,2,COD,1328.08,5.1,beauty,0,31,1,1,362,5,0,0.074,0,0.139
ORD001161,PIN0234,0.1283935139587208,2,Prepaid,320.03,13.2,beauty,1,5,0,1,31,2,0,0.087,0,0.137
ORD001162,PIN0188,0.07732592795057032,3,Prepaid,299.15,19.8,footwear,1,58,1,1,207,4,0,0.072,0,0.035
ORD001163,PIN0204,0.18053165217789413,3,Prepaid,1290.17,33.0,home,0,39,1,1,220,8,1,0.105,0,0.04
ORD001164,PIN0022,0.2903842384680754,2,COD,1145.4,9.3,apparel,0,29,1,1,349,4,1,0.252,1,0.309
ORD001165,PIN0142,0.16802011769598604,3,Prepaid,411.02,15.4,footwear,1,56,0,1,452,6,1,0.239,0,0.083
ORD001166,PIN0174,0.3104143033084286,1,COD,388.88,0.0,beauty,0,37,0,0,1384,22,4,0.193,1,0.651
ORD001167,PIN0236,0.2789920211073238,1,COD,948.38,19.0,apparel,1,52,0,1,78,1,0,0.148,1,0.487
ORD001168,PIN0104,0.25616938553288543,3,Prepaid,752.16,4.1,apparel,0,39,0,1,166,4,1,0.165,0,0.052
ORD001169,PIN0288,0.1006295496297796,1,Prepaid,3538.38,11.3,home,1,46,0,1,8,0,0,0.2,0,0.139
ORD001170,PIN0208,0.13765125001234177,3,COD,2558.2,20.7,apparel,0,70,0,1,122,2,0,0.119,1,0.383
ORD001171,PIN0198,0.40458255867058707,2,COD,1861.41,21.2,footwear,0,63,1,1,255,5,1,0.286,1,0.435
ORD001172,PIN0152,0.17087336091455124,3,Prepaid,2776.03,0.0,home,0,73,1,1,84,0,0,0.146,0,0.035
ORD001173,PIN0217,0.08454080558982856,2,Prepaid,592.45,24.6,apparel,0,51,0,1,1270,20,2,0.114,0,0.044
ORD001174,PIN0163,0.1177622618451269,3,COD,671.84,14.5,apparel,0,8,0,1,223,5,1,0.131,0,0.514
ORD001175,PIN0057,0.1556157190694676,2,Prepaid,2307.25,30.2,beauty,1,31,0,1,50,1,0,0.152,0,0.086
ORD001176,PIN0159,0.04758322169027929,3,COD,1058.65,32.5,apparel,0,12,1,1,394,4,1,0.164,0,0.452
ORD001177,PIN0250,0.1327130862470537,1,COD,1109.39,34.3,beauty,0,63,1,1,425,7,1,0.131,0,0.267
ORD001178,PIN0295,0.039989515935606415,2,Prepaid,363.99,0.0,footwear,0,45,1,1,415,12,2,0.129,0,0.02
ORD001179,PIN0270,0.05871297016687864,3,Prepaid,2234.37,19.8,beauty,1,70,1,1,10,0,0,0.05,0,0.054
ORD001180,PIN0110,0.3357736090153051,3,COD,1569.18,0.0,electronics,0,65,1,1,283,2,0,0.217,1,0.286
ORD001181,PIN0269,0.16817721963481505,2,COD,825.39,30.6,footwear,0,42,0,1,154,6,1,0.187,1,0.393
ORD001182,PIN0019,0.22488151934933776,1,COD,676.13,32.3,footwear,0,79,0,1,66,1,0,0.128,0,0.404
ORD001183,PIN0143,0.30134916635767295,3,Prepaid,2486.65,26.7,footwear,0,64,1,1,133,1,0,0.208,0,0.059
ORD001184,PIN0169,0.049707931382895566,2,COD,598.84,9.9,apparel,0,46,1,1,695,12,1,0.093,0,0.156
ORD001185,PIN0163,0.1177622618451269,3,COD,259.73,21.5,apparel,0,53,1,1,45,0,0,0.089,0,0.207
ORD001186,PIN0025,0.18879443382778816,3,Prepaid,2583.53,8.4,beauty,0,73,1,1,608,11,2,0.165,0,0.043
ORD001187,PIN0179,0.09543333500337425,3,COD,2619.26,15.2,apparel,1,53,0,1,60,1,0,0.067,1,0.404
ORD001188,PIN0034,0.39537657042824204,3,Prepaid,596.78,13.9,beauty,0,31,1,1,137,2,1,0.318,0,0.073
ORD001189,PIN0150,0.20240653300047812,1,COD,4001.82,0.0,footwear,1,21,0,1,125,2,0,0.23,1,0.718
ORD001190,PIN0289,0.3429607414101108,1,Prepaid,966.95,5.3,footwear,0,39,1,1,67,0,0,0.346,0,0.06
ORD001191,PIN0119,0.23800736951799512,3,COD,602.66,42.3,apparel,0,31,0,1,37,0,0,0.177,0,0.477
ORD001192,PIN0135,0.05321067711925716,1,COD,1532.32,14.0,footwear,0,49,1,1,212,3,0,0.136,0,0.178
ORD001193,PIN0160,0.14888643303934485,3,COD,311.9,16.9,beauty,0,34,0,1,318,2,0,0.231,0,0.349
ORD001194,PIN0131,0.37098212541580694,2,Prepaid,455.52,14.9,home,0,37,1,1,47,0,0,0.268,0,0.064
ORD001195,PIN0174,0.3104143033084286,1,Prepaid,1296.3,10.1,apparel,0,69,1,1,232,1,0,0.199,0,0.045
ORD001196,PIN0217,0.08454080558982856,2,COD,1128.72,15.4,apparel,0,78,0,1,349,4,0,0.078,0,0.249
ORD001197,PIN0092,0.048514119952498914,3,COD,1994.16,10.1,home,1,29,0,0,130,3,0,0.146,0,0.611
ORD001198,PIN0255,0.07668458057365714,3,Prepaid,360.01,0.0,beauty,0,37,0,1,149,3,0,0.074,0,0.027
ORD001199,PIN0099,0.22455714953226596,3,COD,3554.9,24.4,footwear,0,40,1,1,201,2,0,0.161,0,0.363
ORD001200,PIN0058,0.26591533886111357,2,COD,740.15,34.4,apparel,0,51,1,1,38,1,0,0.264,1,0.396
ORD001201,PIN0064,0.13292062134901952,2,Prepaid,1097.73,1.0,apparel,0,51,1,0,97,4,1,0.138,0,0.073
ORD001202,PIN0040,0.37739358518775873,2,COD,712.24,10.0,apparel,0,34,1,1,121,3,1,0.276,0,0.37
ORD001203,PIN0078,0.1819352724912822,3,COD,309.3,33.0,home,0,55,0,1,454,13,1,0.108,0,0.373
ORD001204,PIN0062,0.031535551983626044,2,COD,1007.9,5.7,beauty,1,35,0,1,509,8,1,0.16,0,0.3
ORD001205,PIN0283,0.3251461237517792,3,COD,1700.62,19.7,electronics,0,37,1,1,313,7,1,0.179,0,0.334
ORD001206,PIN0170,0.3311683196889837,1,COD,892.61,66.9,apparel,1,26,1,1,299,4,1,0.251,1,0.652
ORD001207,PIN0014,0.1671477447440522,1,Prepaid,503.19,22.6,apparel,1,65,0,1,151,2,0,0.153,0,0.079
ORD001208,PIN0266,0.20105193051315587,2,Prepaid,2040.94,15.8,apparel,0,63,1,1,51,0,0,0.231,0,0.041
ORD001209,PIN0163,0.1177622618451269,3,COD,2095.31,25.6,apparel,0,51,0,1,79,4,0,0.119,1,0.315
ORD001210,PIN0221,0.18271973881483156,3,Prepaid,855.73,24.3,footwear,0,58,0,1,61,0,0,0.124,0,0.056
ORD001211,PIN0217,0.08454080558982856,2,COD,1356.67,7.1,apparel,0,67,1,1,44,0,0,0.1,1,0.163
ORD001212,PIN0005,0.3672067173505017,1,Prepaid,2030.44,0.0,apparel,0,60,1,1,469,10,3,0.331,0,0.057
